chord,note_1,note_2,note_3,note_4,note_5,note_6,note_7,note_8,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,freq_8
"E:9(11,13)/b7",E,G#,B,D,F#,A,C#,,329.62755691286986,415.3046975799451,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,1108.7305239074892,
"C:min(b7,9)/b7",C,Eb,G,Bb,D,,,,261.6255653005985,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,,,
"Db:9(11,13)/3",Db,F,Ab,Cb,Eb,Gb,Bb,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,932.3275230361803,
"F:min(b7,9)/b3",F,Ab,C,Eb,G,,,,349.2282314330038,415.3046975799451,523.2511306011974,622.253967444162,783.990871963499,,,
"Bb:9(11,13)/b7",Bb,D,F,Ab,C,Eb,G,,466.1637615180899,587.3295358348153,698.456462866008,830.6093951598907,1046.5022612023952,1244.5079348883246,1567.9817439269987,
Db:min(b7)/#4,Db,Fb,G,Ab,Cb,,,,277.182630976872,329.62755691286986,391.99543598174927,415.3046975799451,493.8833012561241,,,
"G:maj(7,9,#11)",G,B,D,F#,A,C#,,,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,1108.7305239074892,,
"D:maj(7,9,#11)",D,F#,A,C#,E,G#,,,293.66476791740746,369.99442271163434,440.0,554.3652619537443,659.2551138257401,830.6093951598907,,
"A:min(b7,9)/b7",A,C,E,G,B,,,,440.0,523.2511306011974,659.2551138257401,783.990871963499,987.7666025122488,,,
F#:min(7)/b6,F#,A,C#,D,E#,,,,369.99442271163434,440.0,554.3652619537443,587.3295358348153,698.456462866008,,,
C#:maj6/b1,C,C#,E#,G#,A#,,,,261.6255653005985,277.182630976872,349.2282314330038,415.3046975799451,466.1637615180899,,,
C#:min(6)/b1,C,C#,E,G#,A#,,,,261.6255653005985,277.182630976872,329.62755691286986,415.3046975799451,466.1637615180899,,,
A:min(b7)/4,A,C,D,E,G,,,,440.0,523.2511306011974,587.3295358348153,659.2551138257401,783.990871963499,,,
Ab:7(#11),Ab,C,Eb,Gb,D,,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,1174.659071669631,,,
Bb:min(6)/5,Bb,Db,F,G,,,,,466.1637615180899,554.3652619537443,698.456462866008,783.990871963499,,,,
D#:min/bb5,D#,F#,G#,A#,,,,,311.1269837220808,369.99442271163434,415.3046975799451,466.1637615180899,,,,
"F#:(*3,4,*5)/b6",F#,B,D,,,,,,369.99442271163434,493.8833012561241,587.3295358348153,,,,,
F#:maj/bb9,F#,A#,C#,Gb,,,,,369.99442271163434,466.1637615180899,554.3652619537443,739.988845423269,,,,
F#:7/bb9,F#,A#,C#,E,Gb,,,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,739.988845423269,,,
"C:min(b7,9)/4",C,Eb,F,G,Bb,D,,,261.6255653005985,311.1269837220808,349.2282314330038,391.99543598174927,466.1637615180899,587.3295358348153,,
"F#:aug(b7,b9)/b6",F#,A#,C##,D,E,G,,,369.99442271163434,466.1637615180899,587.3295358348153,587.3295358348153,659.2551138257401,783.990871963499,,
G#:aug(b7)/bb6,G#,B#,D##,Eb,F#,,,,415.3046975799451,523.2511306011974,659.2551138257401,1244.5079348883246,1479.977690846539,,,
D:maj7/b9,D,F#,A,C#,Eb,,,,293.66476791740746,369.99442271163434,440.0,554.3652619537443,622.253967444162,,,
"C#:aug(b7,b9)/b1",C,C#,E#,G##,B,D,,,261.6255653005985,277.182630976872,349.2282314330038,440.0,493.8833012561241,587.3295358348153,,
C#:min(b7)/bb6,C#,E,G#,Ab,B,,,,277.182630976872,329.62755691286986,415.3046975799451,415.3046975799451,493.8833012561241,,,
"G#:min(b7,9,11)/bb6",G#,B,D#,Eb,F#,A#,C#,,415.3046975799451,493.8833012561241,622.253967444162,622.253967444162,739.988845423269,932.3275230361803,1108.7305239074892,
"C:maj(7,9,13,#11)",C,E,G,B,D,F#,A,,261.6255653005985,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,
"Eb:9(11,13)/3",Eb,G,Bb,Db,F,Ab,C,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,1046.5022612023952,
"Ab:min(b7,9,11)",Ab,Cb,Eb,Gb,Bb,Db,,,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,932.3275230361803,1108.7305239074892,,
F:min(b7)/5,F,Ab,C,Eb,,,,,349.2282314330038,415.3046975799451,523.2511306011974,622.253967444162,,,,
"G:9(11,13)/5",G,B,D,F,A,C,E,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,1318.5102276514808,
"Ab:(*3,4,*5)/5",Ab,Db,Eb,,,,,,415.3046975799451,554.3652619537443,622.253967444162,,,,,
"Gb:(*3,4,*5)/7",Gb,Cb,F,,,,,,369.99442271163434,493.8833012561241,698.456462866008,,,,,
D:7(#9)/b4,D,F#,Gb,A,C,E#,,,293.66476791740746,369.99442271163434,369.99442271163434,440.0,523.2511306011974,698.456462866008,,
"Gb:maj(7,9,11,13)",Gb,Bb,Db,F,Ab,Cb,Eb,,369.99442271163434,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,987.7666025122488,1244.5079348883246,
"A:maj(7,9,11,13)",A,C#,E,G#,B,D,F#,,440.0,554.3652619537443,659.2551138257401,830.6093951598907,987.7666025122488,1174.659071669631,1479.977690846539,
D#:7(b9)/7,D#,F##,A#,C#,C##,E,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,587.3295358348153,659.2551138257401,,
"D:7(#9,b13)",D,F#,A,C,E#,Bb,,,293.66476791740746,369.99442271163434,440.0,523.2511306011974,698.456462866008,932.3275230361803,,
F#:min(b7)/b5,F#,A,C,C#,E,,,,369.99442271163434,440.0,523.2511306011974,554.3652619537443,659.2551138257401,,,
"Db:aug(b7,9,13)",Db,F,A,Cb,Eb,Bb,,,277.182630976872,349.2282314330038,440.0,493.8833012561241,622.253967444162,932.3275230361803,,
B:7/bb6,B,D#,F#,Gb,A,,,,493.8833012561241,622.253967444162,739.988845423269,739.988845423269,880.0000000000003,,,
G#:sus4(b7)/bb6,G#,C#,D#,Eb,F#,,,,415.3046975799451,554.3652619537443,622.253967444162,622.253967444162,739.988845423269,,,
B:sus4(b7)/bb6,B,E,F#,Gb,A,,,,493.8833012561241,659.2551138257401,739.988845423269,739.988845423269,880.0000000000003,,,
G#:sus4(b7)/b3,G#,B,C#,D#,F#,,,,415.3046975799451,493.8833012561241,554.3652619537443,622.253967444162,739.988845423269,,,
B:sus4(b7)/bb3,B,Db,E,F#,A,,,,493.8833012561241,554.3652619537443,659.2551138257401,739.988845423269,880.0000000000003,,,
F#:sus4(b7)/b1,F,F#,B,C#,E,,,,349.2282314330038,369.99442271163434,493.8833012561241,554.3652619537443,659.2551138257401,,,
G#:sus4(b7)/7,G#,C#,D#,F#,F##,,,,415.3046975799451,554.3652619537443,622.253967444162,739.988845423269,783.990871963499,,,
E:sus4(b7)/bb3,E,Gb,A,B,D,,,,329.62755691286986,369.99442271163434,440.0,493.8833012561241,587.3295358348153,,,
B:sus4(b7)/bb7,B,E,F#,Ab,A,,,,493.8833012561241,659.2551138257401,739.988845423269,830.6093951598907,880.0000000000003,,,
B:sus4(b7)/b3,B,D,E,F#,A,,,,493.8833012561241,587.3295358348153,659.2551138257401,739.988845423269,880.0000000000003,,,
E:sus4(b7)/bb7,E,A,B,Db,D,,,,329.62755691286986,440.0,493.8833012561241,554.3652619537443,587.3295358348153,,,
"E:maj(7,9,#11)",E,G#,B,D#,F#,A#,,,329.62755691286986,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,932.3275230361803,,
"B:maj(7,9,#11)",B,D#,F#,A#,C#,E#,,,493.8833012561241,622.253967444162,739.988845423269,932.3275230361803,1108.7305239074892,1396.912925732017,,
"Bb:maj(7,9,11,13)",Bb,D,F,A,C,Eb,G,,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,1244.5079348883246,1567.9817439269987,
C:maj/b5,C,E,Gb,G,,,,,261.6255653005985,329.62755691286986,369.99442271163434,391.99543598174927,,,,
F:dim/b7,F,Ab,Cb,Eb,,,,,349.2282314330038,415.3046975799451,493.8833012561241,622.253967444162,,,,
Gb:7(#11),Gb,Bb,Db,Fb,C,,,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,1046.5022612023952,,,
G#:sus4/bb6,G#,C#,D#,Eb,,,,,415.3046975799451,554.3652619537443,622.253967444162,622.253967444162,,,,
"Bb:min(b7,9)/9",Bb,Db,F,Ab,C,,,,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,1046.5022612023952,,,
B:min(b7)/b3,B,D,F#,A,,,,,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,,,,
F:7(#11)/b7,F,A,C,Eb,B,,,,349.2282314330038,440.0,523.2511306011974,622.253967444162,987.7666025122488,,,
A:min(b7)/bb7,A,C,E,Gb,G,,,,440.0,523.2511306011974,659.2551138257401,739.988845423269,783.990871963499,,,
"Bb:7(b9,11,13)/4",Bb,D,Eb,F,Ab,Cb,Eb,G,466.1637615180899,587.3295358348153,622.253967444162,698.456462866008,830.6093951598907,987.7666025122488,1244.5079348883246,1567.9817439269987
F#:maj6/b3,F#,A,A#,C#,D#,,,,369.99442271163434,440.0,466.1637615180899,554.3652619537443,622.253967444162,,,
G#:dim/b1,G,G#,B,D,,,,,391.99543598174927,415.3046975799451,493.8833012561241,587.3295358348153,,,,
"C:7(#9,#11,b13)",C,E,G,Bb,D#,F#,Ab,,261.6255653005985,329.62755691286986,391.99543598174927,466.1637615180899,622.253967444162,739.988845423269,830.6093951598907,
"D:(*3,4,*5)",D,G,,,,,,,293.66476791740746,391.99543598174927,,,,,,
C:min(6)/b7,C,Eb,G,A,Bb,,,,261.6255653005985,311.1269837220808,391.99543598174927,440.0,466.1637615180899,,,
C:min(b7)/9,C,Eb,G,Bb,D,,,,261.6255653005985,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,,,
A#:aug(b7)/b5,A#,C##,E,E##,G#,,,,466.1637615180899,587.3295358348153,659.2551138257401,739.988845423269,830.6093951598907,,,
E:dim/b4,E,G,Ab,Bb,,,,,329.62755691286986,391.99543598174927,415.3046975799451,466.1637615180899,,,,
"D#:9(11,13)/7",D#,F##,A#,C#,C##,E#,G#,B#,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,587.3295358348153,698.456462866008,830.6093951598907,1046.5022612023952
Eb:7/#1,Eb,E,G,Bb,Db,,,,311.1269837220808,329.62755691286986,391.99543598174927,466.1637615180899,554.3652619537443,,,
"Eb:maj(7,9,#11)",Eb,G,Bb,D,F,A,,,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,,
"Db:(3,b5,b7,9,11,13)/#6",Db,F,Abb,B,Cb,Eb,Gb,Bb,277.182630976872,349.2282314330038,391.99543598174927,493.8833012561241,493.8833012561241,622.253967444162,739.988845423269,932.3275230361803
Eb:min6(9)/b3,Eb,Gb,Bb,C,F,,,,311.1269837220808,369.99442271163434,466.1637615180899,523.2511306011974,698.456462866008,,,
F#:dim/b1,F,F#,A,C,,,,,349.2282314330038,369.99442271163434,440.0,523.2511306011974,,,,
A:min(6)/5,A,C,E,F#,,,,,440.0,523.2511306011974,659.2551138257401,739.988845423269,,,,
Eb:7(b9)/#4,Eb,G,A,Bb,Db,Fb,,,311.1269837220808,391.99543598174927,440.0,466.1637615180899,554.3652619537443,659.2551138257401,,
"Eb:aug(b5,b7,#9,b9)",Eb,G,Bbb,B,Db,Fb,F#,,311.1269837220808,391.99543598174927,440.0,493.8833012561241,554.3652619537443,659.2551138257401,739.988845423269,
B:min/bb7,B,D,F#,Ab,,,,,493.8833012561241,587.3295358348153,739.988845423269,830.6093951598907,,,,
F#:7/bb3,F#,Ab,A#,C#,E,,,,369.99442271163434,415.3046975799451,466.1637615180899,554.3652619537443,659.2551138257401,,,
"G:min(b7,9,11)/b3",G,Bb,D,F,A,C,,,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,,
A#:maj/b5,A#,C##,E,E#,,,,,466.1637615180899,587.3295358348153,659.2551138257401,698.456462866008,,,,
D#:maj/7,D#,F##,A#,C##,,,,,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,,,,
D#:maj/bb7,D#,F##,A#,C,,,,,311.1269837220808,391.99543598174927,466.1637615180899,523.2511306011974,,,,
A#:maj6/b5,A#,C##,E,E#,F##,,,,466.1637615180899,587.3295358348153,659.2551138257401,698.456462866008,783.990871963499,,,
D#:maj6/7,D#,F##,A#,B#,C##,,,,311.1269837220808,391.99543598174927,466.1637615180899,523.2511306011974,587.3295358348153,,,
G#:7(#9)/bb6,G#,B#,D#,Eb,F#,A##,,,415.3046975799451,523.2511306011974,622.253967444162,622.253967444162,739.988845423269,987.7666025122488,,
G#:maj7/bb6,G#,B#,D#,Eb,F##,,,,415.3046975799451,523.2511306011974,622.253967444162,622.253967444162,783.990871963499,,,
"G#:aug(b7,b9)/bb6",G#,B#,D##,Eb,F#,A,,,415.3046975799451,523.2511306011974,659.2551138257401,1244.5079348883246,1479.977690846539,1760.000000000002,,
G:min(7)/9,G,Bb,D,F#,A,,,,391.99543598174927,466.1637615180899,587.3295358348153,739.988845423269,880.0000000000003,,,
D:maj6/b4,D,F#,Gb,A,B,,,,293.66476791740746,369.99442271163434,369.99442271163434,440.0,493.8833012561241,,,
"E:min(b7,9,11)/4",E,G,A,B,D,F#,A,,329.62755691286986,391.99543598174927,440.0,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,
B:9/bb6,B,D#,F#,Gb,A,C#,,,493.8833012561241,622.253967444162,739.988845423269,739.988845423269,880.0000000000003,1108.7305239074892,,
A:9/b4,A,C#,Db,E,G,B,,,440.0,554.3652619537443,554.3652619537443,659.2551138257401,783.990871963499,987.7666025122488,,
D:aug/4,D,F#,G,A#,,,,,293.66476791740746,369.99442271163434,391.99543598174927,466.1637615180899,,,,
F:dim/b9,F,Ab,Cb,Gb,,,,,349.2282314330038,415.3046975799451,493.8833012561241,739.988845423269,,,,
C:9/b5,C,E,Gb,G,Bb,D,,,261.6255653005985,329.62755691286986,369.99442271163434,391.99543598174927,466.1637615180899,587.3295358348153,,
"C:min(b7,9,11,13)",C,Eb,G,Bb,D,F,A,,261.6255653005985,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,
B:hdim7/b6,B,D,F,G,A,,,,493.8833012561241,587.3295358348153,698.456462866008,783.990871963499,880.0000000000003,,,
"F:(3,b5,b7)/9",F,A,Cb,Eb,G,,,,349.2282314330038,440.0,493.8833012561241,622.253967444162,783.990871963499,,,
Ab:min/#5,Ab,Cb,Eb,E,,,,,415.3046975799451,493.8833012561241,622.253967444162,659.2551138257401,,,,
"Bb:min(b7,9)/4",Bb,Db,Eb,F,Ab,C,,,466.1637615180899,554.3652619537443,622.253967444162,698.456462866008,830.6093951598907,1046.5022612023952,,
C:dim/3,C,Eb,E,Gb,,,,,261.6255653005985,311.1269837220808,329.62755691286986,369.99442271163434,,,,
F#:hdim7/bb3,F#,A,Ab,C,E,,,,369.99442271163434,440.0,830.6093951598907,1046.5022612023952,1318.5102276514808,,,
"E:min(b7,9)/b7",E,G,B,D,F#,,,,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,,,
"F:(*3,4,*5)",F,Bb,,,,,,,349.2282314330038,466.1637615180899,,,,,,
"Ab:9(11,13)/b7",Ab,C,Eb,Gb,Bb,Db,F,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,932.3275230361803,1108.7305239074892,1396.912925732017,
F#:dim/bb7,F#,A,C,Eb,,,,,369.99442271163434,440.0,523.2511306011974,622.253967444162,,,,
"F:(*3,4,*5)/5",F,Bb,C,,,,,,349.2282314330038,466.1637615180899,523.2511306011974,,,,,
"Bb:(*3,4,*5)/5",Bb,Eb,F,,,,,,466.1637615180899,622.253967444162,698.456462866008,,,,,
"D:(3,b5,b7,9,11,13)",D,F#,Ab,C,E,G,B,,293.66476791740746,369.99442271163434,415.3046975799451,523.2511306011974,659.2551138257401,783.990871963499,987.7666025122488,
C#:min(b7)/bb7,C#,E,G#,Bb,B,,,,277.182630976872,329.62755691286986,415.3046975799451,466.1637615180899,493.8833012561241,,,
"B:aug(b7,#11)",B,D#,F##,A,E#,,,,493.8833012561241,622.253967444162,783.990871963499,880.0000000000003,1396.912925732017,,,
"D:min(b7,9)/b3",D,F,A,C,E,,,,293.66476791740746,349.2282314330038,440.0,523.2511306011974,659.2551138257401,,,
"G:9(11,13)/b7",G,B,D,F,A,C,E,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,1318.5102276514808,
"B:min(b7,9)/4",B,D,E,F#,A,C#,,,493.8833012561241,587.3295358348153,659.2551138257401,739.988845423269,880.0000000000003,1108.7305239074892,,
A:min(b7)/b5,A,C,Eb,E,G,,,,440.0,523.2511306011974,622.253967444162,659.2551138257401,783.990871963499,,,
"G#:aug(b5,b7,#9,b9)/bb6",G#,B#,D,D##,Eb,F#,A,A##,415.3046975799451,523.2511306011974,587.3295358348153,659.2551138257401,1244.5079348883246,1479.977690846539,1760.000000000002,1975.5332050244986
G#:maj/b1,G,G#,B#,D#,,,,,391.99543598174927,415.3046975799451,523.2511306011974,622.253967444162,,,,
"C:min(b7,9)/9",C,Eb,G,Bb,D,,,,261.6255653005985,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,,,
"F:7(#9,11,13)",F,A,C,Eb,G#,Bb,D,,349.2282314330038,440.0,523.2511306011974,622.253967444162,830.6093951598907,932.3275230361803,1174.659071669631,
F#:maj/bb6,F#,A#,C#,Db,,,,,369.99442271163434,466.1637615180899,554.3652619537443,554.3652619537443,,,,
"G:maj(7,9,#11)/5",G,B,D,F#,A,C#,,,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,1108.7305239074892,,
E:min(6)/bb7,E,G,B,C#,Db,,,,329.62755691286986,391.99543598174927,493.8833012561241,554.3652619537443,554.3652619537443,,,
E:min(b7)/b4,E,G,Ab,B,D,,,,329.62755691286986,391.99543598174927,415.3046975799451,493.8833012561241,587.3295358348153,,,
Db:min(6)/5,Db,Fb,Ab,Bb,,,,,277.182630976872,329.62755691286986,415.3046975799451,466.1637615180899,,,,
"D:(3,b5,b7,b9)/b5",D,F#,Ab,C,Eb,,,,293.66476791740746,369.99442271163434,415.3046975799451,523.2511306011974,622.253967444162,,,
C#:aug/b1,C,C#,E#,G##,,,,,261.6255653005985,277.182630976872,349.2282314330038,440.0,,,,
"Gb:7(b9,#11,13)",Gb,Bb,Db,Fb,Abb,C,Eb,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,783.990871963499,1046.5022612023952,1244.5079348883246,
"B:aug(b7,9,#11)",B,D#,F##,A,C#,E#,,,493.8833012561241,622.253967444162,783.990871963499,880.0000000000003,1108.7305239074892,1396.912925732017,,
Bb:min(6)/6,Bb,Db,F,G,,,,,466.1637615180899,554.3652619537443,698.456462866008,783.990871963499,,,,
Ab:7(b13),Ab,C,Eb,Gb,Fb,,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,1318.5102276514808,,,
A:min(b7)/9,A,C,E,G,B,,,,440.0,523.2511306011974,659.2551138257401,783.990871963499,987.7666025122488,,,
"Gb:min(b7,9,11)",Gb,Bbb,Db,Fb,Ab,Cb,,,369.99442271163434,440.0,554.3652619537443,659.2551138257401,830.6093951598907,987.7666025122488,,
"Ab:(*3,b5)",Ab,Ebb,,,,,,,415.3046975799451,587.3295358348153,,,,,,
Ab:min(6)/5,Ab,Cb,Eb,F,,,,,415.3046975799451,493.8833012561241,622.253967444162,698.456462866008,,,,
"Db:maj(7,9,#11)",Db,F,Ab,C,Eb,G,,,277.182630976872,349.2282314330038,415.3046975799451,523.2511306011974,622.253967444162,783.990871963499,,
Db:maj9/3,Db,F,Ab,C,Eb,,,,277.182630976872,349.2282314330038,415.3046975799451,523.2511306011974,622.253967444162,,,
"C#:(b3,#5,b7)/b1",C,C#,E,G##,B,,,,261.6255653005985,277.182630976872,329.62755691286986,440.0,493.8833012561241,,,
"F#:(b3,#5)/b6",F#,A,C##,D,,,,,369.99442271163434,440.0,587.3295358348153,587.3295358348153,,,,
F#:maj/bb3,F#,Ab,A#,C#,,,,,369.99442271163434,415.3046975799451,466.1637615180899,554.3652619537443,,,,
"Bb:9(11,13)/#4",Bb,D,E,F,Ab,C,Eb,G,466.1637615180899,587.3295358348153,659.2551138257401,698.456462866008,830.6093951598907,1046.5022612023952,1244.5079348883246,1567.9817439269987
C:min(7)/6,C,Eb,G,A,B,,,,261.6255653005985,311.1269837220808,391.99543598174927,440.0,493.8833012561241,,,
A:aug(b7)/b5,A,C#,Eb,E#,G,,,,440.0,554.3652619537443,622.253967444162,698.456462866008,783.990871963499,,,
"C:sus4(b7,#9)",C,F,G,Bb,D#,,,,261.6255653005985,349.2282314330038,391.99543598174927,466.1637615180899,622.253967444162,,,
G#:9/bb6,G#,B#,D#,Eb,F#,A#,,,415.3046975799451,523.2511306011974,622.253967444162,622.253967444162,739.988845423269,932.3275230361803,,
G:aug(b7)/4,G,B,C,D#,F,,,,391.99543598174927,493.8833012561241,523.2511306011974,622.253967444162,698.456462866008,,,
D:min(b7)/9,D,F,A,C,E,,,,293.66476791740746,349.2282314330038,440.0,523.2511306011974,659.2551138257401,,,
"D:maj(7,9,11,13)",D,F#,A,C#,E,G,B,,293.66476791740746,369.99442271163434,440.0,554.3652619537443,659.2551138257401,783.990871963499,987.7666025122488,
F:min(b7)/b3,F,Ab,C,Eb,,,,,349.2282314330038,415.3046975799451,523.2511306011974,622.253967444162,,,,
E:min(b7)/b1,Eb,E,G,B,D,,,,311.1269837220808,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,,,
"C#:(3,b5,b7)/b1",C,C#,E#,G,B,,,,261.6255653005985,277.182630976872,349.2282314330038,391.99543598174927,493.8833012561241,,,
"D#:9(#11,13)/7",D#,F##,A#,C#,C##,E#,G##,B#,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952
D#:maj7/7,D#,F##,A#,C##,,,,,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,,,,
"C#:aug(b7,#9)/b1",C,C#,E#,G##,B,D##,,,261.6255653005985,277.182630976872,349.2282314330038,440.0,493.8833012561241,659.2551138257401,,
F#:hdim7/b1,F,F#,A,C,E,,,,349.2282314330038,369.99442271163434,440.0,523.2511306011974,659.2551138257401,,,
G:min(b7)/9,G,Bb,D,F,A,,,,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,,,
"C:7(b9,#11,13)",C,E,G,Bb,Db,F#,A,,261.6255653005985,329.62755691286986,391.99543598174927,466.1637615180899,554.3652619537443,739.988845423269,880.0000000000003,
A#:aug/b5,A#,C##,E,E##,,,,,466.1637615180899,587.3295358348153,659.2551138257401,739.988845423269,,,,
"F:(3,b5,b7,b9,11,13)",F,A,Cb,Eb,Gb,Bb,D,,349.2282314330038,440.0,493.8833012561241,622.253967444162,739.988845423269,932.3275230361803,1174.659071669631,
"F:(2,*3,5)/b7",F,G,C,Eb,,,,,349.2282314330038,391.99543598174927,523.2511306011974,622.253967444162,,,,
"G:9(11,13)/3",G,B,D,F,A,C,E,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,1318.5102276514808,
F#:7/bb7,F#,A#,C#,Eb,E,,,,369.99442271163434,466.1637615180899,554.3652619537443,622.253967444162,659.2551138257401,,,
A:min(6)/b7,A,C,E,F#,G,,,,440.0,523.2511306011974,659.2551138257401,739.988845423269,783.990871963499,,,
Db:min(6)/#4,Db,Fb,G,Ab,Bb,,,,277.182630976872,329.62755691286986,391.99543598174927,415.3046975799451,466.1637615180899,,,
"F:9(11,13)/#4",F,A,B,C,Eb,G,Bb,D,349.2282314330038,440.0,493.8833012561241,523.2511306011974,622.253967444162,783.990871963499,932.3275230361803,1174.659071669631
"Eb:maj(7,9,13,#11)",Eb,G,Bb,D,F,A,C,,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,
"D:aug(b7,#11)",D,F#,A#,C,G#,,,,293.66476791740746,369.99442271163434,466.1637615180899,523.2511306011974,830.6093951598907,,,
A:dim/5,A,C,Eb,E,,,,,440.0,523.2511306011974,622.253967444162,659.2551138257401,,,,
