id,biab_id,score_title,score_authors,file_path,jams_path
biab-internet-corpus_3890.jams,Wrap Your Troubles In Dreams_id_05802_wdick.MGU,Wrap Your Troubles In Dreams   nice arr.,,../../partitions/biab-internet-corpus/raw/Wrap Your Troubles In Dreams_id_05802_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3890.jams
biab-internet-corpus_3891.jams,"Best Of My Love, The_id_08305_community.Mgu",The Best Of My Love,,"../../partitions/biab-internet-corpus/raw/Best Of My Love, The_id_08305_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3891.jams
biab-internet-corpus_3892.jams,Diary_id_08802_allanah.MGU,Diary - David Gates (Bread),,../../partitions/biab-internet-corpus/raw/Diary_id_08802_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3892.jams
biab-internet-corpus_3893.jams,"Brusa Hogre, Lilla A_id_03536_wdick.MGU","Brusa Hogre, Lilla A",,"../../partitions/biab-internet-corpus/raw/Brusa Hogre, Lilla A_id_03536_wdick.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3893.jams
biab-internet-corpus_3894.jams,Can't Get Out Of This Mood_id_03604_wdick.MGU,Can't Get Out Of This Mood ,,../../partitions/biab-internet-corpus/raw/Can't Get Out Of This Mood_id_03604_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3894.jams
biab-internet-corpus_3895.jams,"Train, A_id_03124_wdick.MGU",A Train 2,,"../../partitions/biab-internet-corpus/raw/Train, A_id_03124_wdick.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3895.jams
biab-internet-corpus_3896.jams,Song For My Father_id_02345_community.Mgu,Song For My Father - Horace Silver,,../../partitions/biab-internet-corpus/raw/Song For My Father_id_02345_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3896.jams
biab-internet-corpus_3897.jams,"Mansion On The Hill, A_id_00032_community.Mgn",A Mansion On The Hill,,"../../partitions/biab-internet-corpus/raw/Mansion On The Hill, A_id_00032_community.Mgn",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3897.jams
biab-internet-corpus_3898.jams,I Wish I Could Shimmy Like My Sister Kate_id_01300_community.Mgu,I Wish I Could Shimmy Like My Sister Kate,,../../partitions/biab-internet-corpus/raw/I Wish I Could Shimmy Like My Sister Kate_id_01300_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3898.jams
biab-internet-corpus_3899.jams,Nostalgia In Times Square_id_01967_community.Mgu,Nostalgia In Times Square - Charles Mingus,,../../partitions/biab-internet-corpus/raw/Nostalgia In Times Square_id_01967_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3899.jams
biab-internet-corpus_3900.jams,At Last I've Found You_id_00202_community.Mgu,At Last I've Found You,,../../partitions/biab-internet-corpus/raw/At Last I've Found You_id_00202_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3900.jams
biab-internet-corpus_3901.jams,627 Stomp_id_12563_allanah.MGU,"627 STOMP  by Pete Johnson, Dave Dexter, Roy Jordan 1941",,../../partitions/biab-internet-corpus/raw/627 Stomp_id_12563_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3901.jams
biab-internet-corpus_3902.jams,Bowling Green_id_03502_wdick.MGU,Bowling Green,,../../partitions/biab-internet-corpus/raw/Bowling Green_id_03502_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3902.jams
biab-internet-corpus_3903.jams,"Menuet 1,_id_09965_allanah.MGU","Menuet 1, ""Fireworks Music"" - Handel",,"../../partitions/biab-internet-corpus/raw/Menuet 1,_id_09965_allanah.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3903.jams
biab-internet-corpus_3904.jams,Teddy O'Neill_id_13369_allanah.MGU,Teddy O Neill,,../../partitions/biab-internet-corpus/raw/Teddy O'Neill_id_13369_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3904.jams
biab-internet-corpus_3906.jams,June Apple_id_01538_community.Mgu,June Apple,,../../partitions/biab-internet-corpus/raw/June Apple_id_01538_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3906.jams
biab-internet-corpus_3907.jams,Caravan_id_03631_wdick.MGU,Caravan,,../../partitions/biab-internet-corpus/raw/Caravan_id_03631_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3907.jams
biab-internet-corpus_3908.jams,This Is All I Ask_id_12941_community.Mgu,This Is All I Ask,,../../partitions/biab-internet-corpus/raw/This Is All I Ask_id_12941_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3908.jams
biab-internet-corpus_3909.jams,Mona Lisa_id_11445_allanah.MGU,Mona Lisa 1949,,../../partitions/biab-internet-corpus/raw/Mona Lisa_id_11445_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3909.jams
biab-internet-corpus_3910.jams,Little Willie_id_01660_community.Mgu,Little Willie,,../../partitions/biab-internet-corpus/raw/Little Willie_id_01660_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3910.jams
biab-internet-corpus_3911.jams,Blues On Sunday_id_00377_community.Mgu,Blues On Sunday,,../../partitions/biab-internet-corpus/raw/Blues On Sunday_id_00377_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3911.jams
biab-internet-corpus_3912.jams,Witchcraft_id_02975_community.Mgu,Witchcraft,,../../partitions/biab-internet-corpus/raw/Witchcraft_id_02975_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3912.jams
biab-internet-corpus_3913.jams,Women Of Ireland_id_05793_wdick.MGU,Women of Ireland,,../../partitions/biab-internet-corpus/raw/Women Of Ireland_id_05793_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3913.jams
biab-internet-corpus_3914.jams,Maxine_id_11330_allanah.MGU,MAXINE  (4-bar intro)                             ,,../../partitions/biab-internet-corpus/raw/Maxine_id_11330_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3914.jams
biab-internet-corpus_3915.jams,Mr. Bojangles_id_11528_allanah.MGU,Mr. Bojangles,,../../partitions/biab-internet-corpus/raw/Mr. Bojangles_id_11528_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3915.jams
biab-internet-corpus_3916.jams,Weekend In Canada_id_02873_community.Mgu,Weekend In Canada,,../../partitions/biab-internet-corpus/raw/Weekend In Canada_id_02873_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3916.jams
biab-internet-corpus_3917.jams,Four Brothers_id_09365_allanah.MGU,Four Brothers,,../../partitions/biab-internet-corpus/raw/Four Brothers_id_09365_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3917.jams
biab-internet-corpus_3918.jams,Just My Love And I_id_01553_community.Mgu,Just My Love And I,,../../partitions/biab-internet-corpus/raw/Just My Love And I_id_01553_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3918.jams
biab-internet-corpus_3919.jams,Crazy_id_00609_community.Mgu,Crazy,,../../partitions/biab-internet-corpus/raw/Crazy_id_00609_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3919.jams
biab-internet-corpus_3920.jams,Sunflower Slow Drag_id_10771_allanah.MGU,SunFlower Slow Drag - Scott Joplin,,../../partitions/biab-internet-corpus/raw/Sunflower Slow Drag_id_10771_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3920.jams
biab-internet-corpus_3921.jams,Pat_id_02059_community.Mgu,Pat,,../../partitions/biab-internet-corpus/raw/Pat_id_02059_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3921.jams
biab-internet-corpus_3922.jams,Reel St Sauveur_id_12416_allanah.MGU,Reel St Sauveur,,../../partitions/biab-internet-corpus/raw/Reel St Sauveur_id_12416_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3922.jams
biab-internet-corpus_3923.jams,Mockingbird Hill_id_11438_allanah.MG8,MOCKIN' BIRD HILL                                 ,,../../partitions/biab-internet-corpus/raw/Mockingbird Hill_id_11438_allanah.MG8,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3923.jams
biab-internet-corpus_3924.jams,I'll Be Watching You_id_01314_community.Mgu,I'll Be Watching You,,../../partitions/biab-internet-corpus/raw/I'll Be Watching You_id_01314_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3924.jams
biab-internet-corpus_3925.jams,Oh Baby!_id_01981_community.Mgu,Oh Baby!,,../../partitions/biab-internet-corpus/raw/Oh Baby!_id_01981_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3925.jams
biab-internet-corpus_3926.jams,C'est Si Bon_id_08144_allanah.MGU,C'est si bon                             ,,../../partitions/biab-internet-corpus/raw/C'est Si Bon_id_08144_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3926.jams
biab-internet-corpus_3927.jams,Mike's Fancy_id_11402_allanah.MGU,Mike's Fancy,,../../partitions/biab-internet-corpus/raw/Mike's Fancy_id_11402_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3927.jams
biab-internet-corpus_3928.jams,There'll Be Some Changes Made_id_02717_community.Mgu,There'll Be Some Changes Made,,../../partitions/biab-internet-corpus/raw/There'll Be Some Changes Made_id_02717_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3928.jams
biab-internet-corpus_3929.jams,I'll Never Fall In Love Again_id_10270_allanah.MGU,I'll Never Fall In Love Again,,../../partitions/biab-internet-corpus/raw/I'll Never Fall In Love Again_id_10270_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3929.jams
biab-internet-corpus_3930.jams,Where Is Love_id_05744_wdick.MG1,Where Is Love ?,,../../partitions/biab-internet-corpus/raw/Where Is Love_id_05744_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3930.jams
biab-internet-corpus_3931.jams,Just The Way You Are_id_05670_wdick.MGU,Just The Way You Are   w/intro,,../../partitions/biab-internet-corpus/raw/Just The Way You Are_id_05670_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3931.jams
biab-internet-corpus_3932.jams,Friday Night At The Cadillac Club_id_00940_community.Mgu,Friday night at the Cadillac Club,,../../partitions/biab-internet-corpus/raw/Friday Night At The Cadillac Club_id_00940_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3932.jams
biab-internet-corpus_3933.jams,Coleraine's Jig_id_08426_allanah.MGU,Coleraine's jig                                   ,,../../partitions/biab-internet-corpus/raw/Coleraine's Jig_id_08426_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3933.jams
biab-internet-corpus_3934.jams,Sunday_id_05457_wdick.MGU,Sunday ,,../../partitions/biab-internet-corpus/raw/Sunday_id_05457_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3934.jams
biab-internet-corpus_3935.jams,Color My World_id_08433_allanah.MGU,COLOR MY WORLD                                    ,,../../partitions/biab-internet-corpus/raw/Color My World_id_08433_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3935.jams
biab-internet-corpus_3936.jams,I Remember You_id_04472_wdick.MGU,I Remember You,,../../partitions/biab-internet-corpus/raw/I Remember You_id_04472_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3936.jams
biab-internet-corpus_3937.jams,Around The World In 8y Days_id_00194_community.Mgu,Around The World In Eighty Days                  ,,../../partitions/biab-internet-corpus/raw/Around The World In 8y Days_id_00194_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3937.jams
biab-internet-corpus_3938.jams,"Man And A Woman, A_id_00031_community.Mgu",A Man And A Woman,,"../../partitions/biab-internet-corpus/raw/Man And A Woman, A_id_00031_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3938.jams
biab-internet-corpus_3939.jams,Over The Rainbow_id_12075_allanah.MGU,OVER THE RAINBOW                                  ,,../../partitions/biab-internet-corpus/raw/Over The Rainbow_id_12075_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3939.jams
biab-internet-corpus_3941.jams,Savoy Blues_id_12674_allanah.MGU,Savoy Blues (Kid Ory),,../../partitions/biab-internet-corpus/raw/Savoy Blues_id_12674_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3941.jams
biab-internet-corpus_3942.jams,Zurzday_id_03082_community.Mgu,Zurzday - Duke Ellington,,../../partitions/biab-internet-corpus/raw/Zurzday_id_03082_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3942.jams
biab-internet-corpus_3943.jams,Swedish Rhapsody_id_02477_community.Mg1,Swedish Rhapsody - Percy Faith,,../../partitions/biab-internet-corpus/raw/Swedish Rhapsody_id_02477_community.Mg1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3943.jams
biab-internet-corpus_3944.jams,Runnin' Wild_id_12512_allanah.MGU,RUNNIN' WILD,,../../partitions/biab-internet-corpus/raw/Runnin' Wild_id_12512_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3944.jams
biab-internet-corpus_3945.jams,"Old Fashioned Way, The_id_02664_community.Mgu",The Old Fashioned Way,,"../../partitions/biab-internet-corpus/raw/Old Fashioned Way, The_id_02664_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3945.jams
biab-internet-corpus_3946.jams,Time Do Fly_id_08109_allanah.MGU,Time Do Fly - BoogyRok.sty demo - -,,../../partitions/biab-internet-corpus/raw/Time Do Fly_id_08109_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3946.jams
biab-internet-corpus_3947.jams,Laugh! Clown! Laugh!_id_01598_community.Mgu,Laugh! Clown! Laugh! - Lewis & Young,,../../partitions/biab-internet-corpus/raw/Laugh! Clown! Laugh!_id_01598_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3947.jams
biab-internet-corpus_3948.jams,Who Are You_id_05758_wdick.MGU,Who Are You     [omit pno]        ,,../../partitions/biab-internet-corpus/raw/Who Are You_id_05758_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3948.jams
biab-internet-corpus_3949.jams,Blues In The Night_id_07827_allanah.MGU,Blues in the Night (fade out ending)              ,,../../partitions/biab-internet-corpus/raw/Blues In The Night_id_07827_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3949.jams
biab-internet-corpus_3950.jams,"Big Money, The_id_02578_community.Mgu",The Big Money,,"../../partitions/biab-internet-corpus/raw/Big Money, The_id_02578_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3950.jams
biab-internet-corpus_3951.jams,"Yeah, Yeah_id_14226_allanah.MGU","Yeah,Yeah",,"../../partitions/biab-internet-corpus/raw/Yeah, Yeah_id_14226_allanah.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3951.jams
biab-internet-corpus_3952.jams,Wry On The Rocks_id_14204_allanah.MGU,WRY ON THE ROCKS   [omit pno]        ,,../../partitions/biab-internet-corpus/raw/Wry On The Rocks_id_14204_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3952.jams
biab-internet-corpus_3953.jams,Book Of Love_id_00390_community.Mgu,Book Of Love,,../../partitions/biab-internet-corpus/raw/Book Of Love_id_00390_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3953.jams
biab-internet-corpus_3954.jams,Judy And Bob_id_12357_allanah.MGU,Judy and Bob - Rain_Drp.Sty demo - -,,../../partitions/biab-internet-corpus/raw/Judy And Bob_id_12357_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3954.jams
biab-internet-corpus_3955.jams,When You Wish Upon A Star_id_05739_wdick.MGU,When You Wish Upon A Star - Disney's Pinocchio,,../../partitions/biab-internet-corpus/raw/When You Wish Upon A Star_id_05739_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3955.jams
biab-internet-corpus_3956.jams,Stolen Moments_id_02417_community.Mgu,Stolen Moments - Oliver Nelson,,../../partitions/biab-internet-corpus/raw/Stolen Moments_id_02417_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3956.jams
biab-internet-corpus_3957.jams,Capers_id_08217_allanah.MGU,Capers,,../../partitions/biab-internet-corpus/raw/Capers_id_08217_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3957.jams
biab-internet-corpus_3958.jams,Finska Polkan_id_09266_allanah.MGU,Finska Polkan,,../../partitions/biab-internet-corpus/raw/Finska Polkan_id_09266_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3958.jams
biab-internet-corpus_3959.jams,Copenhagen_id_00593_community.MGU,Copenhagen,,../../partitions/biab-internet-corpus/raw/Copenhagen_id_00593_community.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3959.jams
biab-internet-corpus_3960.jams,Alleluia_id_03218_wdick.MG9,Alleluia,,../../partitions/biab-internet-corpus/raw/Alleluia_id_03218_wdick.MG9,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_3960.jams
